week,date,city,country,tier,market_type,is_treated,post_treatment,treated_post,orders,active_users,new_users,aov_eur,reorder_rate,conversion_rate,avg_basket_items,delivery_fee_eur,weekly_revenue_eur,macro_shock
99,2023-11-20,Krakow,Poland,2,monopoly,0,1,0,28486,20068,2574,18.83,0.653,0.0351,2.96,1.48,545302.0,0.9978
100,2023-11-27,Krakow,Poland,2,monopoly,0,1,0,28721,20007,2808,18.97,0.664,0.0569,2.41,1.49,553780.0,0.996
101,2023-12-04,Krakow,Poland,2,monopoly,0,1,0,30584,21790,3315,18.98,0.666,0.0538,2.98,1.55,590617.0,0.9818
102,2023-12-11,Krakow,Poland,2,monopoly,0,1,0,31470,21286,3513,19.24,0.679,0.0447,2.6,1.45,614742.0,0.9835
103,2023-12-18,Krakow,Poland,2,monopoly,0,1,0,31738,22267,3643,18.81,0.69,0.0423,2.64,1.41,606411.0,0.9855
104,2023-12-25,Krakow,Poland,2,monopoly,0,1,0,31877,22575,3629,18.95,0.683,0.0499,2.62,1.42,613686.0,0.9818
1,2022-01-03,Bucharest,Romania,2,monopoly,0,0,0,27707,18056,2705,16.75,0.692,0.0347,2.76,1.51,472272.0,1.0055
2,2022-01-10,Bucharest,Romania,2,monopoly,0,0,0,27610,17846,2918,16.77,0.659,0.0357,2.95,1.57,471425.0,1.002
3,2022-01-17,Bucharest,Romania,2,monopoly,0,0,0,25266,16690,2322,16.62,0.683,0.061,2.8,1.53,427582.0,1.0084
4,2022-01-24,Bucharest,Romania,2,monopoly,0,0,0,26445,17462,2584,16.67,0.658,0.0386,2.7,1.5,448696.0,1.0222
5,2022-01-31,Bucharest,Romania,2,monopoly,0,0,0,25274,17327,3193,17.04,0.654,0.0475,2.61,1.61,439038.0,1.0119
6,2022-02-07,Bucharest,Romania,2,monopoly,0,0,0,25579,16733,2957,16.95,0.656,0.0585,2.9,1.43,440743.0,1.0051
7,2022-02-14,Bucharest,Romania,2,monopoly,0,0,0,27772,17651,2483,16.82,0.68,0.0398,2.73,1.38,474433.0,1.0207
8,2022-02-21,Bucharest,Romania,2,monopoly,0,0,0,27551,17304,2631,16.59,0.682,0.0424,2.88,1.41,464391.0,1.0219
9,2022-02-28,Bucharest,Romania,2,monopoly,0,0,0,26953,17169,3042,16.66,0.657,0.0452,2.62,1.5,456763.0,1.0091
10,2022-03-07,Bucharest,Romania,2,monopoly,0,0,0,26259,17947,2975,16.77,0.66,0.0568,2.75,1.45,448170.0,1.0119
11,2022-03-14,Bucharest,Romania,2,monopoly,0,0,0,27174,17252,2165,17.12,0.684,0.0581,2.77,1.49,472931.0,1.0026
12,2022-03-21,Bucharest,Romania,2,monopoly,0,0,0,27922,17473,2469,16.36,0.664,0.0524,2.47,1.5,464667.0,0.9966
13,2022-03-28,Bucharest,Romania,2,monopoly,0,0,0,26777,18235,2968,16.76,0.665,0.045,2.88,1.67,457918.0,1.0004
14,2022-04-04,Bucharest,Romania,2,monopoly,0,0,0,27865,17851,2656,17.15,0.679,0.0504,2.76,1.46,485703.0,0.9792
15,2022-04-11,Bucharest,Romania,2,monopoly,0,0,0,27682,18238,2670,16.83,0.666,0.0529,2.8,1.42,473657.0,0.9675
16,2022-04-18,Bucharest,Romania,2,monopoly,0,0,0,28435,18172,2435,16.52,0.698,0.0378,3.02,1.36,477160.0,0.9727
17,2022-04-25,Bucharest,Romania,2,monopoly,0,0,0,27956,17215,2435,16.68,0.692,0.048,2.91,1.48,473950.0,0.9711
18,2022-05-02,Bucharest,Romania,2,monopoly,0,0,0,26423,18418,2230,16.89,0.677,0.0414,2.68,1.5,454573.0,0.9847
19,2022-05-09,Bucharest,Romania,2,monopoly,0,0,0,28008,18031,2839,16.39,0.666,0.0518,2.76,1.37,466462.0,0.9801
20,2022-05-16,Bucharest,Romania,2,monopoly,0,0,0,25865,16480,2310,17.07,0.673,0.0428,2.73,1.54,449129.0,0.9132
21,2022-05-23,Bucharest,Romania,2,monopoly,0,0,0,26694,17408,2297,17.01,0.689,0.0497,2.87,1.41,461429.0,0.9677
22,2022-05-30,Bucharest,Romania,2,monopoly,0,0,0,27174,18422,3334,17.12,0.687,0.0375,2.87,1.4,472956.0,0.996
23,2022-06-06,Bucharest,Romania,2,monopoly,0,0,0,29579,17504,2443,16.86,0.69,0.0482,2.68,1.43,506211.0,0.9981
24,2022-06-13,Bucharest,Romania,2,monopoly,0,0,0,27883,18210,2584,16.73,0.673,0.0558,3.03,1.51,474732.0,0.9831
25,2022-06-20,Bucharest,Romania,2,monopoly,0,0,0,27421,18390,3305,17.01,0.676,0.0471,3.14,1.49,474652.0,0.983
26,2022-06-27,Bucharest,Romania,2,monopoly,0,0,0,27657,17954,2866,16.41,0.665,0.0323,2.53,1.46,461715.0,0.9902
27,2022-07-04,Bucharest,Romania,2,monopoly,0,0,0,27554,18802,2229,16.84,0.661,0.0553,2.92,1.54,472696.0,0.981
28,2022-07-11,Bucharest,Romania,2,monopoly,0,0,0,26594,17904,2845,16.82,0.678,0.0492,2.91,1.46,455153.0,0.9918
29,2022-07-18,Bucharest,Romania,2,monopoly,0,0,0,27467,17567,2973,17.05,0.654,0.032,2.87,1.49,476165.0,0.988
30,2022-07-25,Bucharest,Romania,2,monopoly,0,0,0,28231,17202,2492,16.96,0.666,0.0493,2.96,1.45,486281.0,0.989
31,2022-08-01,Bucharest,Romania,2,monopoly,0,0,0,26931,17261,2236,16.94,0.673,0.0492,2.86,1.57,464341.0,0.9862
32,2022-08-08,Bucharest,Romania,2,monopoly,0,0,0,26523,17626,3019,16.71,0.685,0.0516,2.77,1.41,450655.0,1.0114
33,2022-08-15,Bucharest,Romania,2,monopoly,0,0,0,25948,17384,2692,16.88,0.68,0.0397,2.93,1.43,445460.0,1.0073
34,2022-08-22,Bucharest,Romania,2,monopoly,0,0,0,27122,17821,2764,16.96,0.669,0.039,2.84,1.57,468383.0,0.9931
35,2022-08-29,Bucharest,Romania,2,monopoly,0,0,0,26719,17972,2848,16.69,0.682,0.0451,2.91,1.36,453273.0,1.0046
36,2022-09-05,Bucharest,Romania,2,monopoly,0,0,0,27296,18028,2684,17.03,0.685,0.03,2.53,1.51,473018.0,0.9895
37,2022-09-12,Bucharest,Romania,2,monopoly,0,0,0,27320,17484,2862,16.68,0.676,0.0524,2.59,1.53,463723.0,0.9955
38,2022-09-19,Bucharest,Romania,2,monopoly,0,0,0,26554,17444,2599,16.79,0.671,0.068,2.62,1.45,453430.0,0.9755
39,2022-09-26,Bucharest,Romania,2,monopoly,0,0,0,25249,17103,2538,16.86,0.675,0.0429,2.95,1.71,434472.0,0.9695
40,2022-10-03,Bucharest,Romania,2,monopoly,0,0,0,28750,17697,3052,16.37,0.667,0.0473,2.92,1.54,478814.0,0.9823
41,2022-10-10,Bucharest,Romania,2,monopoly,0,0,0,28065,17720,2183,16.84,0.68,0.0542,2.96,1.62,481227.0,0.9966
42,2022-10-17,Bucharest,Romania,2,monopoly,0,0,0,27467,18162,2299,16.77,0.685,0.0349,2.79,1.47,468631.0,0.9997
43,2022-10-24,Bucharest,Romania,2,monopoly,0,0,0,27468,18126,2351,16.88,0.677,0.0481,2.62,1.46,471599.0,0.9985
44,2022-10-31,Bucharest,Romania,2,monopoly,0,0,0,26908,17568,2796,16.21,0.684,0.0447,2.9,1.43,443715.0,0.9957
45,2022-11-07,Bucharest,Romania,2,monopoly,0,0,0,27456,17835,2420,16.93,0.678,0.0404,2.78,1.65,473658.0,0.981
46,2022-11-14,Bucharest,Romania,2,monopoly,0,0,0,25466,17518,2315,16.51,0.683,0.044,2.81,1.37,427644.0,0.9797
47,2022-11-21,Bucharest,Romania,2,monopoly,0,0,0,27538,17446,2219,17.02,0.673,0.0379,3.02,1.38,475919.0,0.9817
48,2022-11-28,Bucharest,Romania,2,monopoly,0,0,0,26981,17682,2996,17.0,0.67,0.0444,3.1,1.56,466952.0,0.9998
49,2022-12-05,Bucharest,Romania,2,monopoly,0,0,0,31187,19543,2580,16.82,0.662,0.0403,2.75,1.51,533418.0,1.0036
50,2022-12-12,Bucharest,Romania,2,monopoly,0,0,0,29460,19337,2788,16.73,0.695,0.0421,2.9,1.55,501858.0,0.983
51,2022-12-19,Bucharest,Romania,2,monopoly,0,0,0,31012,19827,2678,16.66,0.682,0.0391,2.68,1.49,525523.0,0.9925
52,2022-12-26,Bucharest,Romania,2,monopoly,0,0,0,30138,20650,3383,17.12,0.683,0.0455,2.81,1.55,525565.0,0.9909
53,2023-01-02,Bucharest,Romania,2,monopoly,0,0,0,29471,19749,2870,16.51,0.67,0.0468,2.76,1.52,495572.0,0.9866
54,2023-01-09,Bucharest,Romania,2,monopoly,0,0,0,29889,19317,2981,17.29,0.674,0.042,2.67,1.54,525705.0,0.998
55,2023-01-16,Bucharest,Romania,2,monopoly,0,0,0,27240,17992,2219,16.99,0.671,0.0455,2.91,1.4,470364.0,0.9697
56,2023-01-23,Bucharest,Romania,2,monopoly,0,0,0,29841,18585,2923,17.11,0.674,0.044,2.77,1.5,518943.0,1.0168
57,2023-01-30,Bucharest,Romania,2,monopoly,0,0,0,29937,18065,3116,16.76,0.686,0.0343,2.7,1.38,509223.0,1.0017
58,2023-02-06,Bucharest,Romania,2,monopoly,0,0,0,27302,18890,2582,16.66,0.688,0.0445,3.02,1.51,463408.0,0.9977
59,2023-02-13,Bucharest,Romania,2,monopoly,0,0,0,31035,19173,3128,16.83,0.652,0.0426,3.0,1.51,531004.0,1.0021
60,2023-02-20,Bucharest,Romania,2,monopoly,0,0,0,27817,19169,2412,16.91,0.627,0.0501,2.73,1.45,478724.0,1.0121
61,2023-02-27,Bucharest,Romania,2,monopoly,0,0,0,31129,18935,2831,16.39,0.673,0.0471,2.74,1.72,519975.0,1.0026
62,2023-03-06,Bucharest,Romania,2,monopoly,0,0,0,29326,19236,2654,16.7,0.663,0.0497,2.74,1.51,498458.0,0.9997
63,2023-03-13,Bucharest,Romania,2,monopoly,0,0,0,28364,19051,2525,16.61,0.683,0.0513,2.92,1.43,479299.0,0.9876
64,2023-03-20,Bucharest,Romania,2,monopoly,0,0,0,30052,18932,2417,17.17,0.691,0.0499,2.63,1.48,524399.0,0.9788
65,2023-03-27,Bucharest,Romania,2,monopoly,0,0,0,30206,19419,2951,16.05,0.652,0.0545,2.98,1.47,493370.0,0.9951
66,2023-04-03,Bucharest,Romania,2,monopoly,0,0,0,32196,21144,2780,16.83,0.663,0.0517,2.82,1.56,551754.0,1.0118
67,2023-04-10,Bucharest,Romania,2,monopoly,0,0,0,32772,20411,2897,16.92,0.661,0.04,2.61,1.53,563871.0,1.0069
68,2023-04-17,Bucharest,Romania,2,monopoly,0,0,0,31424,21314,3461,16.75,0.678,0.0535,2.97,1.43,535496.0,1.0155
69,2023-04-24,Bucharest,Romania,2,monopoly,0,0,0,31774,20165,2632,16.68,0.686,0.0468,2.85,1.59,539609.0,1.014
70,2023-05-01,Bucharest,Romania,2,monopoly,0,0,0,28735,19960,2696,16.62,0.703,0.053,2.73,1.55,486857.0,1.002
71,2023-05-08,Bucharest,Romania,2,monopoly,0,0,0,30803,20125,3453,17.13,0.667,0.0453,2.85,1.62,537436.0,1.0053
72,2023-05-15,Bucharest,Romania,2,monopoly,0,0,0,31056,20792,3309,17.11,0.66,0.0461,2.86,1.44,540350.0,1.0204
73,2023-05-22,Bucharest,Romania,2,monopoly,0,0,0,30953,19909,3212,17.17,0.68,0.0539,2.78,1.41,539885.0,1.0128
74,2023-05-29,Bucharest,Romania,2,monopoly,0,0,0,32796,20599,2643,17.01,0.681,0.0499,2.95,1.47,566944.0,1.0256
75,2023-06-05,Bucharest,Romania,2,monopoly,0,0,0,30997,20408,3318,16.74,0.669,0.0501,2.74,1.42,527584.0,0.9878
76,2023-06-12,Bucharest,Romania,2,monopoly,0,0,0,32022,19978,3513,17.23,0.68,0.0513,2.85,1.41,560190.0,1.0011
77,2023-06-19,Bucharest,Romania,2,monopoly,0,0,0,32314,20814,2889,17.03,0.657,0.0492,2.91,1.42,559174.0,1.0017
78,2023-06-26,Bucharest,Romania,2,monopoly,0,1,0,31316,19007,2969,16.73,0.654,0.0376,2.92,1.45,532185.0,0.9978
79,2023-07-03,Bucharest,Romania,2,monopoly,0,1,0,30630,20014,2530,16.91,0.68,0.0279,2.64,1.48,526840.0,0.9996
80,2023-07-10,Bucharest,Romania,2,monopoly,0,1,0,28331,19694,2527,16.57,0.687,0.0428,2.79,1.5,478307.0,0.9779
81,2023-07-17,Bucharest,Romania,2,monopoly,0,1,0,30281,19694,2522,16.87,0.67,0.0486,2.66,1.56,520057.0,0.9832
82,2023-07-24,Bucharest,Romania,2,monopoly,0,1,0,29242,19661,3213,16.58,0.667,0.0493,2.95,1.51,493739.0,0.993
83,2023-07-31,Bucharest,Romania,2,monopoly,0,1,0,30048,19565,3721,16.67,0.675,0.0537,2.8,1.4,509117.0,1.0117
84,2023-08-07,Bucharest,Romania,2,monopoly,0,1,0,28889,19694,2829,16.61,0.685,0.0455,2.92,1.68,489772.0,1.0019
85,2023-08-14,Bucharest,Romania,2,monopoly,0,1,0,30015,19798,3572,16.52,0.641,0.039,2.82,1.57,505173.0,0.9923
86,2023-08-21,Bucharest,Romania,2,monopoly,0,1,0,30638,19211,2433,16.94,0.685,0.0645,2.74,1.53,527826.0,0.9895
87,2023-08-28,Bucharest,Romania,2,monopoly,0,1,0,29907,20368,2689,16.94,0.693,0.0482,2.48,1.35,514874.0,1.0032
88,2023-09-04,Bucharest,Romania,2,monopoly,0,1,0,30934,19985,3703,16.91,0.672,0.043,2.79,1.52,532207.0,1.0057
89,2023-09-11,Bucharest,Romania,2,monopoly,0,1,0,30689,20311,3525,16.6,0.651,0.0454,2.7,1.43,518151.0,0.9979
90,2023-09-18,Bucharest,Romania,2,monopoly,0,1,0,31052,19866,2997,16.64,0.68,0.0408,2.82,1.47,525466.0,1.0043
91,2023-09-25,Bucharest,Romania,2,monopoly,0,1,0,30001,19401,3401,16.95,0.657,0.048,2.62,1.48,517131.0,1.0038
92,2023-10-02,Bucharest,Romania,2,monopoly,0,1,0,29844,20174,2917,16.35,0.643,0.0406,2.84,1.52,497149.0,1.0132
93,2023-10-09,Bucharest,Romania,2,monopoly,0,1,0,28952,19573,2586,16.85,0.655,0.0453,2.88,1.52,496766.0,1.0008
94,2023-10-16,Bucharest,Romania,2,monopoly,0,1,0,29388,19775,3104,16.66,0.679,0.0547,2.93,1.44,498147.0,0.9969
95,2023-10-23,Bucharest,Romania,2,monopoly,0,1,0,28997,19250,2438,16.94,0.68,0.0569,2.68,1.5,499872.0,0.9937
96,2023-10-30,Bucharest,Romania,2,monopoly,0,1,0,30264,19326,2769,16.74,0.676,0.0544,3.0,1.55,515606.0,0.9798
97,2023-11-06,Bucharest,Romania,2,monopoly,0,1,0,29550,18785,2622,16.69,0.692,0.0559,2.71,1.48,501530.0,0.9901
98,2023-11-13,Bucharest,Romania,2,monopoly,0,1,0,30879,19547,2788,17.15,0.671,0.0477,2.93,1.56,538723.0,0.9965
99,2023-11-20,Bucharest,Romania,2,monopoly,0,1,0,29996,19692,3191,16.57,0.675,0.0428,2.86,1.53,506072.0,0.9978
100,2023-11-27,Bucharest,Romania,2,monopoly,0,1,0,30127,19951,3319,16.5,0.655,0.0401,2.83,1.54,506313.0,0.996
101,2023-12-04,Bucharest,Romania,2,monopoly,0,1,0,30366,21272,3095,17.52,0.672,0.0522,2.82,1.44,541202.0,0.9818
102,2023-12-11,Bucharest,Romania,2,monopoly,0,1,0,34355,21315,3334,16.88,0.657,0.0379,2.89,1.6,590144.0,0.9835
103,2023-12-18,Bucharest,Romania,2,monopoly,0,1,0,33042,22272,3583,16.73,0.669,0.0479,2.77,1.46,562548.0,0.9855
104,2023-12-25,Bucharest,Romania,2,monopoly,0,1,0,33349,21811,2593,17.02,0.662,0.0455,2.68,1.5,577415.0,0.9818
1,2022-01-03,Kyiv,Ukraine,2,monopoly,0,0,0,46007,30583,4026,13.68,0.671,0.0478,2.71,1.55,643597.0,1.0055
2,2022-01-10,Kyiv,Ukraine,2,monopoly,0,0,0,46347,29599,4579,13.58,0.695,0.0359,2.64,1.5,642712.0,1.002
3,2022-01-17,Kyiv,Ukraine,2,monopoly,0,0,0,40028,28635,4506,13.39,0.659,0.047,2.79,1.58,549548.0,1.0084
4,2022-01-24,Kyiv,Ukraine,2,monopoly,0,0,0,47557,29645,5059,13.05,0.679,0.0438,2.89,1.46,633603.0,1.0222
5,2022-01-31,Kyiv,Ukraine,2,monopoly,0,0,0,45321,29472,3568,13.22,0.686,0.0483,2.83,1.49,612318.0,1.0119
6,2022-02-07,Kyiv,Ukraine,2,monopoly,0,0,0,44085,29701,3664,13.52,0.687,0.0586,2.89,1.48,609216.0,1.0051
7,2022-02-14,Kyiv,Ukraine,2,monopoly,0,0,0,47529,31273,4236,13.18,0.654,0.0367,2.84,1.52,640693.0,1.0207
8,2022-02-21,Kyiv,Ukraine,2,monopoly,0,0,0,44715,30829,4027,13.58,0.663,0.0561,2.96,1.51,621195.0,1.0219
9,2022-02-28,Kyiv,Ukraine,2,monopoly,0,0,0,46594,30060,4412,13.12,0.684,0.0534,3.03,1.52,625021.0,1.0091
10,2022-03-07,Kyiv,Ukraine,2,monopoly,0,0,0,46233,31301,4285,13.42,0.681,0.0323,2.55,1.53,634814.0,1.0119
11,2022-03-14,Kyiv,Ukraine,2,monopoly,0,0,0,42229,29769,5241,13.66,0.668,0.0343,2.55,1.5,590244.0,1.0026
12,2022-03-21,Kyiv,Ukraine,2,monopoly,0,0,0,44885,29032,4115,13.83,0.655,0.0492,2.81,1.55,634259.0,0.9966
13,2022-03-28,Kyiv,Ukraine,2,monopoly,0,0,0,43964,30427,5387,13.43,0.671,0.0309,2.83,1.41,603307.0,1.0004
14,2022-04-04,Kyiv,Ukraine,2,monopoly,0,0,0,49795,32468,5738,13.6,0.687,0.0499,2.85,1.63,693089.0,0.9792
15,2022-04-11,Kyiv,Ukraine,2,monopoly,0,0,0,48478,30497,5717,13.6,0.673,0.0527,2.59,1.5,673024.0,0.9675
16,2022-04-18,Kyiv,Ukraine,2,monopoly,0,0,0,47108,30773,4790,13.69,0.656,0.0409,2.83,1.56,659310.0,0.9727
17,2022-04-25,Kyiv,Ukraine,2,monopoly,0,0,0,44568,30804,5631,13.49,0.665,0.055,2.82,1.48,614899.0,0.9711
18,2022-05-02,Kyiv,Ukraine,2,monopoly,0,0,0,46965,30710,5485,13.41,0.672,0.0473,2.71,1.4,642699.0,0.9847
19,2022-05-09,Kyiv,Ukraine,2,monopoly,0,0,0,47859,30422,3767,13.49,0.667,0.0471,3.03,1.43,658669.0,0.9801
20,2022-05-16,Kyiv,Ukraine,2,monopoly,0,0,0,43485,28126,4413,13.72,0.665,0.0453,3.11,1.54,609608.0,0.9132
21,2022-05-23,Kyiv,Ukraine,2,monopoly,0,0,0,46244,29633,4926,13.35,0.67,0.0402,2.96,1.43,630070.0,0.9677
22,2022-05-30,Kyiv,Ukraine,2,monopoly,0,0,0,50444,32493,5563,13.39,0.674,0.0361,2.95,1.46,689677.0,0.996
23,2022-06-06,Kyiv,Ukraine,2,monopoly,0,0,0,47051,31634,4291,13.4,0.644,0.0497,2.76,1.49,644624.0,0.9981
24,2022-06-13,Kyiv,Ukraine,2,monopoly,0,0,0,47125,32515,5747,13.6,0.677,0.0483,3.01,1.53,655824.0,0.9831
25,2022-06-20,Kyiv,Ukraine,2,monopoly,0,0,0,48151,32507,4639,13.5,0.665,0.0353,2.91,1.6,665642.0,0.983
26,2022-06-27,Kyiv,Ukraine,2,monopoly,0,0,0,45487,31724,5522,13.45,0.659,0.0514,2.88,1.44,625505.0,0.9902
27,2022-07-04,Kyiv,Ukraine,2,monopoly,0,0,0,46422,31368,5298,13.56,0.654,0.0524,2.39,1.56,644163.0,0.981
28,2022-07-11,Kyiv,Ukraine,2,monopoly,0,0,0,46690,31713,4137,13.45,0.683,0.0473,2.89,1.58,643012.0,0.9918
29,2022-07-18,Kyiv,Ukraine,2,monopoly,0,0,0,45306,30742,5181,13.54,0.645,0.0493,2.8,1.57,627923.0,0.988
30,2022-07-25,Kyiv,Ukraine,2,monopoly,0,0,0,45890,30010,5050,13.49,0.683,0.0446,2.54,1.62,633641.0,0.989
31,2022-08-01,Kyiv,Ukraine,2,monopoly,0,0,0,48590,28592,4333,13.25,0.643,0.0417,2.86,1.52,656855.0,0.9862
32,2022-08-08,Kyiv,Ukraine,2,monopoly,0,0,0,47283,30160,4694,13.41,0.677,0.0487,2.71,1.51,647728.0,1.0114
33,2022-08-15,Kyiv,Ukraine,2,monopoly,0,0,0,45615,30630,4759,13.72,0.694,0.0496,2.79,1.52,639805.0,1.0073
34,2022-08-22,Kyiv,Ukraine,2,monopoly,0,0,0,47164,31342,4206,13.38,0.635,0.0493,2.73,1.41,644312.0,0.9931
35,2022-08-29,Kyiv,Ukraine,2,monopoly,0,0,0,45759,31045,3942,13.37,0.665,0.045,2.86,1.37,624557.0,1.0046
36,2022-09-05,Kyiv,Ukraine,2,monopoly,0,0,0,45903,31258,4674,13.29,0.621,0.0513,2.84,1.52,624305.0,0.9895
37,2022-09-12,Kyiv,Ukraine,2,monopoly,0,0,0,43736,32184,3894,13.77,0.689,0.0611,2.78,1.51,616824.0,0.9955
38,2022-09-19,Kyiv,Ukraine,2,monopoly,0,0,0,45349,29538,3674,13.63,0.662,0.0406,2.9,1.43,630779.0,0.9755
39,2022-09-26,Kyiv,Ukraine,2,monopoly,0,0,0,40591,29240,5258,13.35,0.654,0.0547,2.86,1.51,555136.0,0.9695
40,2022-10-03,Kyiv,Ukraine,2,monopoly,0,0,0,47398,29880,3987,13.7,0.654,0.0476,2.68,1.48,662619.0,0.9823
41,2022-10-10,Kyiv,Ukraine,2,monopoly,0,0,0,43706,29649,3967,13.63,0.681,0.0436,2.7,1.46,608699.0,0.9966
42,2022-10-17,Kyiv,Ukraine,2,monopoly,0,0,0,46377,30445,4131,13.26,0.666,0.0466,2.81,1.45,628203.0,0.9997
43,2022-10-24,Kyiv,Ukraine,2,monopoly,0,0,0,45737,30601,3712,13.75,0.679,0.0546,2.59,1.44,642103.0,0.9985
44,2022-10-31,Kyiv,Ukraine,2,monopoly,0,0,0,46415,29738,3739,13.48,0.687,0.0396,2.78,1.61,640038.0,0.9957
45,2022-11-07,Kyiv,Ukraine,2,monopoly,0,0,0,45225,29144,3807,13.56,0.656,0.0441,2.92,1.43,625754.0,0.981
46,2022-11-14,Kyiv,Ukraine,2,monopoly,0,0,0,46779,29937,4808,13.37,0.668,0.043,2.93,1.52,639087.0,0.9797
47,2022-11-21,Kyiv,Ukraine,2,monopoly,0,0,0,45490,30128,4611,13.43,0.678,0.0518,2.89,1.39,623494.0,0.9817
48,2022-11-28,Kyiv,Ukraine,2,monopoly,0,0,0,45231,30902,5128,13.68,0.674,0.0427,2.66,1.64,633964.0,0.9998
49,2022-12-05,Kyiv,Ukraine,2,monopoly,0,0,0,50213,34021,3939,13.53,0.699,0.0459,2.83,1.58,695508.0,1.0036
50,2022-12-12,Kyiv,Ukraine,2,monopoly,0,0,0,50499,31632,4854,13.76,0.671,0.0405,2.71,1.4,708152.0,0.983
51,2022-12-19,Kyiv,Ukraine,2,monopoly,0,0,0,52770,32957,4498,13.6,0.683,0.0413,2.7,1.43,731811.0,0.9925
52,2022-12-26,Kyiv,Ukraine,2,monopoly,0,0,0,54225,35198,5993,13.57,0.677,0.0344,3.02,1.61,752834.0,0.9909
53,2023-01-02,Kyiv,Ukraine,2,monopoly,0,0,0,50508,32893,4915,13.66,0.664,0.0439,2.62,1.4,703754.0,0.9866
54,2023-01-09,Kyiv,Ukraine,2,monopoly,0,0,0,50315,33594,4351,13.43,0.674,0.0373,2.83,1.51,690949.0,0.998
55,2023-01-16,Kyiv,Ukraine,2,monopoly,0,0,0,48823,29840,4605,13.27,0.66,0.0433,2.64,1.49,661220.0,0.9697
56,2023-01-23,Kyiv,Ukraine,2,monopoly,0,0,0,49645,32228,4828,13.11,0.658,0.0564,2.87,1.57,666025.0,1.0168
57,2023-01-30,Kyiv,Ukraine,2,monopoly,0,0,0,49750,32010,4871,13.49,0.673,0.0529,2.52,1.5,685532.0,1.0017
58,2023-02-06,Kyiv,Ukraine,2,monopoly,0,0,0,45810,31157,4800,13.52,0.679,0.0494,2.61,1.57,634026.0,0.9977
59,2023-02-13,Kyiv,Ukraine,2,monopoly,0,0,0,53359,33485,5306,13.74,0.665,0.0536,2.87,1.47,747920.0,1.0021
60,2023-02-20,Kyiv,Ukraine,2,monopoly,0,0,0,49077,33500,4819,13.73,0.689,0.0465,2.66,1.43,688199.0,1.0121
61,2023-02-27,Kyiv,Ukraine,2,monopoly,0,0,0,51481,32976,4591,13.44,0.672,0.0431,2.8,1.68,708525.0,1.0026
62,2023-03-06,Kyiv,Ukraine,2,monopoly,0,0,0,51592,31562,5616,13.71,0.686,0.0451,2.75,1.5,721529.0,0.9997
63,2023-03-13,Kyiv,Ukraine,2,monopoly,0,0,0,48762,34414,4559,13.48,0.669,0.0555,2.54,1.59,673727.0,0.9876
64,2023-03-20,Kyiv,Ukraine,2,monopoly,0,0,0,50709,33499,6190,13.63,0.686,0.0512,2.71,1.51,706339.0,0.9788
65,2023-03-27,Kyiv,Ukraine,2,monopoly,0,0,0,50868,34254,5035,13.51,0.674,0.0482,2.58,1.58,703463.0,0.9951
66,2023-04-03,Kyiv,Ukraine,2,monopoly,0,0,0,56155,34948,4859,13.54,0.668,0.0432,2.94,1.57,776799.0,1.0118
67,2023-04-10,Kyiv,Ukraine,2,monopoly,0,0,0,54887,34845,5434,13.52,0.634,0.0489,2.78,1.44,757125.0,1.0069
68,2023-04-17,Kyiv,Ukraine,2,monopoly,0,0,0,54278,36462,5556,13.53,0.681,0.0443,2.86,1.54,751227.0,1.0155
69,2023-04-24,Kyiv,Ukraine,2,monopoly,0,0,0,51910,35759,4808,13.27,0.658,0.0293,2.83,1.49,704830.0,1.014
70,2023-05-01,Kyiv,Ukraine,2,monopoly,0,0,0,53776,34835,5903,13.59,0.682,0.0361,2.81,1.46,746074.0,1.002
71,2023-05-08,Kyiv,Ukraine,2,monopoly,0,0,0,51580,35484,5732,13.47,0.659,0.0461,2.7,1.44,710112.0,1.0053
72,2023-05-15,Kyiv,Ukraine,2,monopoly,0,0,0,53165,35762,5535,13.27,0.684,0.0519,2.63,1.46,721163.0,1.0204
73,2023-05-22,Kyiv,Ukraine,2,monopoly,0,0,0,53149,35225,4702,13.51,0.676,0.0639,2.77,1.5,733894.0,1.0128
74,2023-05-29,Kyiv,Ukraine,2,monopoly,0,0,0,53063,35118,4349,13.54,0.658,0.0509,2.91,1.53,734592.0,1.0256
75,2023-06-05,Kyiv,Ukraine,2,monopoly,0,0,0,52564,33562,5662,13.59,0.691,0.0611,2.8,1.45,728944.0,0.9878
76,2023-06-12,Kyiv,Ukraine,2,monopoly,0,0,0,53168,34468,5154,13.46,0.659,0.0388,2.73,1.62,732393.0,1.0011
77,2023-06-19,Kyiv,Ukraine,2,monopoly,0,0,0,49967,34002,5685,13.46,0.688,0.0552,2.73,1.53,688163.0,1.0017
78,2023-06-26,Kyiv,Ukraine,2,monopoly,0,1,0,51700,34488,5128,13.73,0.681,0.0485,2.8,1.68,727223.0,0.9978
79,2023-07-03,Kyiv,Ukraine,2,monopoly,0,1,0,49361,35752,6490,13.5,0.66,0.0548,2.65,1.58,683320.0,0.9996
80,2023-07-10,Kyiv,Ukraine,2,monopoly,0,1,0,50743,33384,5644,13.22,0.668,0.0424,2.62,1.49,685745.0,0.9779
81,2023-07-17,Kyiv,Ukraine,2,monopoly,0,1,0,48526,34875,6340,13.74,0.658,0.0441,2.7,1.43,681709.0,0.9832
